subject,trial_number,n_block,catch,hand,mot,val,stim_name,run_number,num_block,ran,order,subject_number,left_side_resp_label,trial_onset,blk_instr_onset,baseline_onset,response,time_of_response,response_hand,response_cleaned,response_lat,response_lat_cleaned,response_meaning,response_meaning_cleaned,condition_mot,condition_val,condition,correct,correct_cleaned,rt
sub-057,218,3,FALSE,right,approach,neg,insect22_crop.jpg,3,22,TRUE,217,57,DON'T EAT                                    EAT,3023.81,3005.6611,2813.7815,2,3024.5337,left,2,right,right,eat,eat,approach,neg,approach-neg,1,1,723.7000000001863
sub-057,219,3,FALSE,right,approach,neg,insect12_crop.jpg,3,22,TRUE,218,57,DON'T EAT                                    EAT,3025.8284,3005.6611,2813.7815,2,3026.4265,left,2,right,right,eat,eat,approach,neg,approach-neg,1,1,598.1000000000931
sub-057,220,3,FALSE,right,approach,neg,insect24_crop.jpg,3,22,TRUE,219,57,DON'T EAT                                    EAT,3027.8467,3005.6611,2813.7815,2,3028.5256,left,2,right,right,eat,eat,approach,neg,approach-neg,1,1,678.8999999999069
sub-057,221,3,FALSE,right,approach,pos,cake5_crop.jpg,3,23,TRUE,220,57,DON'T EAT                                    EAT,3045.7283,3041.708,2813.7815,2,3046.6917,left,2,right,right,eat,eat,approach,pos,approach-pos,1,1,963.3999999994412
sub-057,222,3,FALSE,right,approach,pos,cake36_crop.jpg,3,23,TRUE,221,57,DON'T EAT                                    EAT,3047.7466,3041.708,2813.7815,2,3048.3728,left,2,right,right,eat,eat,approach,pos,approach-pos,1,1,626.2000000001863
sub-057,223,3,FALSE,right,approach,pos,cake28_crop.jpg,3,23,TRUE,222,57,DON'T EAT                                    EAT,3049.765,3041.708,2813.7815,2,3050.3818,left,2,right,right,eat,eat,approach,pos,approach-pos,1,1,616.8000000002794
sub-057,224,3,TRUE,right,avoid,neg,fungus4_crop.jpg,3,23,TRUE,223,57,DON'T EAT                                    EAT,3051.7832,3041.708,2813.7815,1,3052.517,left,1,left,left,not_eat,not_eat,approach,pos,approach-pos,1,1,733.8000000002794
sub-057,225,3,FALSE,right,approach,pos,cake13_crop.jpg,3,23,TRUE,224,57,DON'T EAT                                    EAT,3053.8015,3041.708,2813.7815,2,3054.7563,left,2,right,right,eat,eat,approach,pos,approach-pos,1,1,954.7999999998137
sub-057,226,3,FALSE,right,approach,pos,cake16_crop.jpg,3,23,TRUE,225,57,DON'T EAT                                    EAT,3055.8198,3041.708,2813.7815,2,3056.4387,left,2,right,right,eat,eat,approach,pos,approach-pos,1,1,618.8999999999069
sub-057,227,3,FALSE,right,approach,pos,cake2_crop.jpg,3,23,TRUE,226,57,DON'T EAT                                    EAT,3057.8381,3041.708,2813.7815,2,3058.569,left,2,right,right,eat,eat,approach,pos,approach-pos,1,1,730.8999999999069
sub-057,228,3,TRUE,right,avoid,pos,meat36_crop.jpg,3,23,TRUE,227,57,DON'T EAT                                    EAT,3059.8567,3041.708,2813.7815,1,3060.5498,left,1,left,left,not_eat,not_eat,approach,pos,approach-pos,1,1,693.1000000000931
sub-057,229,3,FALSE,right,approach,pos,cake26_crop.jpg,3,23,TRUE,228,57,DON'T EAT                                    EAT,3061.8748,3041.708,2813.7815,2,3062.5452,left,2,right,right,eat,eat,approach,pos,approach-pos,1,1,670.3999999999069
sub-057,230,3,FALSE,right,approach,pos,cake12_crop.jpg,3,23,TRUE,229,57,DON'T EAT                                    EAT,3063.893,3041.708,2813.7815,2,3064.7107,left,2,right,right,eat,eat,approach,pos,approach-pos,1,1,817.7000000001863
sub-057,231,0,FALSE,right,approach,neg,insect19_crop.jpg,3,24,TRUE,230,57,DON'T EAT                                    EAT,3080.2063,3076.2031,2813.7815,2,3081.1384,left,2,right,right,eat,eat,approach,neg,approach-neg,1,1,932.1000000000931
sub-057,232,0,TRUE,right,avoid,neg,fungus32_crop.jpg,3,24,TRUE,231,57,DON'T EAT                                    EAT,3082.225,3076.2031,2813.7815,1,3082.925,left,1,left,left,not_eat,not_eat,approach,neg,approach-neg,1,1,700
sub-057,233,0,FALSE,right,approach,neg,insect1_crop.jpg,3,24,TRUE,232,57,DON'T EAT                                    EAT,3084.2434,3076.2031,2813.7815,2,3084.997,left,2,right,right,eat,eat,approach,neg,approach-neg,1,1,753.6000000000931
sub-057,234,0,FALSE,right,approach,neg,insect7_crop.jpg,3,24,TRUE,233,57,DON'T EAT                                    EAT,3086.2615,3076.2031,2813.7815,2,3086.8596,left,2,right,right,eat,eat,approach,neg,approach-neg,1,1,598.0999999996275
sub-057,235,0,FALSE,right,approach,neg,insect11_crop.jpg,3,24,TRUE,234,57,DON'T EAT                                    EAT,3088.2803,3076.2031,2813.7815,2,3090.15,left,2,right,right,eat,eat,approach,neg,approach-neg,1,1,1869.7000000001863
sub-057,236,0,FALSE,right,approach,neg,insect37_crop.jpg,3,24,TRUE,235,57,DON'T EAT                                    EAT,3090.2986,3076.2031,2813.7815,2,3091.0637,left,2,right,right,eat,eat,approach,neg,approach-neg,1,1,765.1000000000931
sub-057,237,0,FALSE,right,approach,neg,insect33_crop.jpg,3,24,TRUE,236,57,DON'T EAT                                    EAT,3092.3167,3076.2031,2813.7815,2,3093.0198,left,2,right,right,eat,eat,approach,neg,approach-neg,1,1,703.1000000000931
sub-057,238,0,FALSE,right,approach,neg,insect13_crop.jpg,3,24,TRUE,237,57,DON'T EAT                                    EAT,3094.3352,3076.2031,2813.7815,2,3094.985,left,2,right,right,eat,eat,approach,neg,approach-neg,1,1,649.7999999998137
sub-057,239,0,TRUE,right,avoid,pos,meat31_crop.jpg,3,24,TRUE,238,57,DON'T EAT                                    EAT,3096.3533,3076.2031,2813.7815,1,3097.1394,left,1,left,left,not_eat,not_eat,approach,neg,approach-neg,1,1,786.0999999996275
sub-057,240,0,FALSE,right,approach,neg,insect35_crop.jpg,3,24,TRUE,239,57,DON'T EAT                                    EAT,3098.3713,3076.2031,2813.7815,2,3099.2039,left,2,right,right,eat,eat,approach,neg,approach-neg,1,1,832.6000000000931
sub-057,241,0,FALSE,right,avoid,pos,meat14_crop.jpg,4,25,TRUE,240,57,DON'T EAT                                    EAT,3207.4124,3203.392,3190.7656,1,3208.6357,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,1223.299999999348
sub-057,242,0,TRUE,right,approach,pos,cake17_crop.jpg,4,25,TRUE,241,57,DON'T EAT                                    EAT,3209.4307,3203.392,3190.7656,2,3210.124,right,2,right,right,eat,eat,avoid,pos,avoid-pos,1,1,693.3000000002794
sub-057,243,0,FALSE,right,avoid,pos,meat34_crop.jpg,4,25,TRUE,242,57,DON'T EAT                                    EAT,3211.449,3203.392,3190.7656,1,3212.4875,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,1038.5
sub-057,244,0,FALSE,right,avoid,pos,meat29_crop.jpg,4,25,TRUE,243,57,DON'T EAT                                    EAT,3213.4673,3203.392,3190.7656,1,3214.2952,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,827.9000000003725
sub-057,245,0,FALSE,right,avoid,pos,meat13_crop.jpg,4,25,TRUE,244,57,DON'T EAT                                    EAT,3215.4858,3203.392,3190.7656,1,3216.1367,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,650.9000000003725
sub-057,246,0,FALSE,right,avoid,pos,meat26_crop.jpg,4,25,TRUE,245,57,DON'T EAT                                    EAT,3217.5042,3203.392,3190.7656,1,3218.271,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,766.8000000002794
sub-057,247,0,FALSE,right,avoid,pos,meat25_crop.jpg,4,25,TRUE,246,57,DON'T EAT                                    EAT,3219.5222,3203.392,3190.7656,1,3220.3108,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,788.6000000005588
sub-057,248,0,FALSE,right,avoid,pos,meat12_crop.jpg,4,25,TRUE,247,57,DON'T EAT                                    EAT,3221.541,3203.392,3190.7656,1,3222.3474,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,806.3999999999069
sub-057,249,0,TRUE,right,approach,neg,insect40_crop.jpg,4,25,TRUE,248,57,DON'T EAT                                    EAT,3223.559,3203.392,3190.7656,2,3224.45,right,2,right,right,eat,eat,avoid,pos,avoid-pos,1,1,891
sub-057,250,0,FALSE,right,avoid,pos,meat18_crop.jpg,4,25,TRUE,249,57,DON'T EAT                                    EAT,3225.5774,3203.392,3190.7656,1,3226.2346,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,657.1999999997206
sub-057,251,2,FALSE,right,avoid,pos,meat10_crop.jpg,4,26,TRUE,250,57,DON'T EAT                                    EAT,3241.7573,3237.754,3190.7656,1,3242.9822,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,1224.8999999994412
sub-057,252,2,FALSE,right,avoid,pos,meat16_crop.jpg,4,26,TRUE,251,57,DON'T EAT                                    EAT,3243.776,3237.754,3190.7656,1,3244.5183,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,742.3000000002794
sub-057,253,2,FALSE,right,avoid,pos,meat27_crop.jpg,4,26,TRUE,252,57,DON'T EAT                                    EAT,3245.7942,3237.754,3190.7656,1,3246.4028,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,608.6000000000931
sub-057,254,2,FALSE,right,avoid,pos,meat4_crop.jpg,4,26,TRUE,253,57,DON'T EAT                                    EAT,3247.8123,3237.754,3190.7656,1,3248.4824,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,670.0999999996275
sub-057,255,2,TRUE,right,approach,pos,cake34_crop.jpg,4,26,TRUE,254,57,DON'T EAT                                    EAT,3249.831,3237.754,3190.7656,2,3250.6487,right,2,right,right,eat,eat,avoid,pos,avoid-pos,1,1,817.7000000001863
sub-057,256,2,FALSE,right,avoid,pos,meat35_crop.jpg,4,26,TRUE,255,57,DON'T EAT                                    EAT,3251.8494,3237.754,3190.7656,1,3252.6055,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,756.1000000000931
sub-057,257,2,FALSE,right,avoid,pos,meat1_crop.jpg,4,26,TRUE,256,57,DON'T EAT                                    EAT,3253.8672,3237.754,3190.7656,1,3254.5813,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,714.0999999996275
sub-057,258,2,TRUE,right,approach,neg,insect20_crop.jpg,4,26,TRUE,257,57,DON'T EAT                                    EAT,3255.886,3237.754,3190.7656,2,3256.842,right,2,right,right,eat,eat,avoid,pos,avoid-pos,1,1,956
sub-057,259,2,FALSE,right,avoid,pos,meat6_crop.jpg,4,26,TRUE,258,57,DON'T EAT                                    EAT,3257.904,3237.754,3190.7656,1,3258.72,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,816
sub-057,260,2,FALSE,right,avoid,pos,meat9_crop.jpg,4,26,TRUE,259,57,DON'T EAT                                    EAT,3259.9226,3237.754,3190.7656,1,3260.8457,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,923.0999999996275
sub-057,261,3,FALSE,left,approach,pos,cake29_crop.jpg,4,27,TRUE,260,57,DON'T EAT                                    EAT,3278.4214,3274.4014,3190.7656,2,3279.3594,right,2,right,right,eat,eat,approach,pos,approach-pos,1,1,937.9999999995343
sub-057,262,3,FALSE,left,approach,pos,cake11_crop.jpg,4,27,TRUE,261,57,DON'T EAT                                    EAT,3280.44,3274.4014,3190.7656,2,3281.0164,right,2,right,right,eat,eat,approach,pos,approach-pos,1,1,576.3999999999069
sub-057,263,3,FALSE,left,approach,pos,cake19_crop.jpg,4,27,TRUE,262,57,DON'T EAT                                    EAT,3282.4583,3274.4014,3190.7656,2,3283.2532,right,2,right,right,eat,eat,approach,pos,approach-pos,1,1,794.9000000003725
sub-057,264,3,FALSE,left,approach,pos,cake31_crop.jpg,4,27,TRUE,263,57,DON'T EAT                                    EAT,3284.4763,3274.4014,3190.7656,2,3285.1465,right,2,right,right,eat,eat,approach,pos,approach-pos,1,1,670.2000000001863
sub-057,265,3,FALSE,left,approach,pos,cake26_crop.jpg,4,27,TRUE,264,57,DON'T EAT                                    EAT,3286.4949,3274.4014,3190.7656,2,3287.1665,right,2,right,right,eat,eat,approach,pos,approach-pos,1,1,671.5999999996275
sub-057,266,3,FALSE,left,approach,pos,cake18_crop.jpg,4,27,TRUE,265,57,DON'T EAT                                    EAT,3288.5127,3274.4014,3190.7656,2,3289.2615,right,2,right,right,eat,eat,approach,pos,approach-pos,1,1,748.7999999998137
sub-057,267,3,FALSE,left,approach,pos,cake20_crop.jpg,4,27,TRUE,266,57,DON'T EAT                                    EAT,3290.5312,3274.4014,3190.7656,2,3291.192,right,2,right,right,eat,eat,approach,pos,approach-pos,1,1,660.8000000002794
sub-057,268,3,TRUE,left,avoid,neg,fungus21_crop.jpg,4,27,TRUE,267,57,DON'T EAT                                    EAT,3292.55,3274.4014,3190.7656,1,3293.432,right,1,left,left,not_eat,not_eat,approach,pos,approach-pos,1,1,882
sub-057,269,3,FALSE,left,approach,pos,cake35_crop.jpg,4,27,TRUE,268,57,DON'T EAT                                    EAT,3294.568,3274.4014,3190.7656,2,3295.242,right,2,right,right,eat,eat,approach,pos,approach-pos,1,1,674
sub-057,270,3,TRUE,left,avoid,pos,meat26_crop.jpg,4,27,TRUE,269,57,DON'T EAT                                    EAT,3296.5864,3274.4014,3190.7656,2,3297.1226,right,2,right,right,eat,eat,approach,pos,approach-pos,0,0,536.1999999997206
sub-057,271,2,TRUE,left,approach,pos,cake4_crop.jpg,4,28,TRUE,270,57,DON'T EAT                                    EAT,3316.5864,3312.5664,3190.7656,2,3318.1726,right,2,right,right,eat,eat,avoid,neg,avoid-neg,1,1,1586.1999999997206
sub-057,272,2,FALSE,left,avoid,neg,fungus23_crop.jpg,4,28,TRUE,271,57,DON'T EAT                                    EAT,3318.6042,3312.5664,3190.7656,1,3319.5107,right,1,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,906.4999999995343
sub-057,273,2,FALSE,left,avoid,neg,fungus12_crop.jpg,4,28,TRUE,272,57,DON'T EAT                                    EAT,3320.623,3312.5664,3190.7656,1,3321.4507,right,1,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,827.6999999997206
sub-057,274,2,FALSE,left,avoid,neg,fungus39_crop.jpg,4,28,TRUE,273,57,DON'T EAT                                    EAT,3322.6414,3312.5664,3190.7656,1,3323.3232,right,1,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,681.7999999998137
sub-057,275,2,FALSE,left,avoid,neg,fungus32_crop.jpg,4,28,TRUE,274,57,DON'T EAT                                    EAT,3324.66,3312.5664,3190.7656,1,3325.363,right,1,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,703
sub-057,276,2,FALSE,left,avoid,neg,fungus14_crop.jpg,4,28,TRUE,275,57,DON'T EAT                                    EAT,3326.6782,3312.5664,3190.7656,1,3327.3887,right,1,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,710.5000000004657
sub-057,277,2,FALSE,left,avoid,neg,fungus9_crop.jpg,4,28,TRUE,276,57,DON'T EAT                                    EAT,3328.696,3312.5664,3190.7656,1,3329.3948,right,1,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,698.7999999998137
sub-057,278,2,FALSE,left,avoid,neg,fungus25_crop.jpg,4,28,TRUE,277,57,DON'T EAT                                    EAT,3330.7148,3312.5664,3190.7656,1,3331.7192,right,1,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,1004.3999999999069
sub-057,279,2,TRUE,left,approach,neg,insect18_crop.jpg,4,28,TRUE,278,57,DON'T EAT                                    EAT,3332.7332,3312.5664,3190.7656,1,3333.3296,right,1,left,left,not_eat,not_eat,avoid,neg,avoid-neg,0,0,596.3999999999069
sub-057,280,2,FALSE,left,avoid,neg,fungus15_crop.jpg,4,28,TRUE,279,57,DON'T EAT                                    EAT,3334.7512,3312.5664,3190.7656,1,3335.3596,right,1,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,608.3999999994412
sub-057,281,0,FALSE,left,avoid,pos,meat23_crop.jpg,4,29,TRUE,280,57,DON'T EAT                                    EAT,3352.0322,3348.0122,3190.7656,1,3352.9246,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,892.3999999994412
sub-057,282,0,FALSE,left,avoid,pos,meat4_crop.jpg,4,29,TRUE,281,57,DON'T EAT                                    EAT,3354.051,3348.0122,3190.7656,1,3354.8367,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,785.6999999997206
sub-057,283,0,FALSE,left,avoid,pos,meat1_crop.jpg,4,29,TRUE,282,57,DON'T EAT                                    EAT,3356.069,3348.0122,3190.7656,1,3356.941,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,872
sub-057,284,0,FALSE,left,avoid,pos,meat15_crop.jpg,4,29,TRUE,283,57,DON'T EAT                                    EAT,3358.0876,3348.0122,3190.7656,1,3358.9019,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,814.3000000002794
sub-057,285,0,TRUE,left,approach,pos,cake16_crop.jpg,4,29,TRUE,284,57,DON'T EAT                                    EAT,3360.106,3348.0122,3190.7656,2,3360.9126,right,2,right,right,eat,eat,avoid,pos,avoid-pos,1,1,806.6000000000931
sub-057,286,0,FALSE,left,avoid,pos,meat10_crop.jpg,4,29,TRUE,285,57,DON'T EAT                                    EAT,3362.1243,3348.0122,3190.7656,1,3362.814,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,689.7000000001863
sub-057,287,0,FALSE,left,avoid,pos,meat25_crop.jpg,4,29,TRUE,286,57,DON'T EAT                                    EAT,3364.1426,3348.0122,3190.7656,1,3364.8555,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,712.8999999999069
sub-057,288,0,TRUE,left,approach,neg,insect10_crop.jpg,4,29,TRUE,287,57,DON'T EAT                                    EAT,3366.161,3348.0122,3190.7656,2,3366.8726,right,2,right,right,eat,eat,avoid,pos,avoid-pos,1,1,711.6000000000931
sub-057,289,0,FALSE,left,avoid,pos,meat2_crop.jpg,4,29,TRUE,288,57,DON'T EAT                                    EAT,3368.179,3348.0122,3190.7656,1,3368.775,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,596
sub-057,290,0,FALSE,left,avoid,pos,meat31_crop.jpg,4,29,TRUE,289,57,DON'T EAT                                    EAT,3370.1973,3348.0122,3190.7656,1,3370.858,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,660.7000000001863
sub-057,291,0,FALSE,right,approach,pos,cake31_crop.jpg,4,30,TRUE,290,57,DON'T EAT                                    EAT,3388.0293,3384.009,3190.7656,2,3389.0515,right,2,right,right,eat,eat,approach,pos,approach-pos,1,1,1022.1999999997206
sub-057,292,0,FALSE,right,approach,pos,cake33_crop.jpg,4,30,TRUE,291,57,DON'T EAT                                    EAT,3390.0474,3384.009,3190.7656,2,3390.623,right,2,right,right,eat,eat,approach,pos,approach-pos,1,1,575.6000000000931
sub-057,293,0,FALSE,right,approach,pos,cake23_crop.jpg,4,30,TRUE,292,57,DON'T EAT                                    EAT,3392.0657,3384.009,3190.7656,2,3392.7153,right,2,right,right,eat,eat,approach,pos,approach-pos,1,1,649.5999999996275
sub-057,294,0,FALSE,right,approach,pos,cake18_crop.jpg,4,30,TRUE,293,57,DON'T EAT                                    EAT,3394.084,3384.009,3190.7656,2,3394.9216,right,2,right,right,eat,eat,approach,pos,approach-pos,1,1,837.6000000000931
sub-057,295,0,TRUE,right,avoid,pos,meat15_crop.jpg,4,30,TRUE,294,57,DON'T EAT                                    EAT,3396.1023,3384.009,3190.7656,1,3396.848,right,1,left,left,not_eat,not_eat,approach,pos,approach-pos,1,1,745.7000000001863
sub-057,296,0,TRUE,right,avoid,neg,fungus26_crop.jpg,4,30,TRUE,295,57,DON'T EAT                                    EAT,3398.1208,3384.009,3190.7656,1,3399.1318,right,1,left,left,not_eat,not_eat,approach,pos,approach-pos,1,1,1011
sub-057,297,0,FALSE,right,approach,pos,cake11_crop.jpg,4,30,TRUE,296,57,DON'T EAT                                    EAT,3400.1392,3384.009,3190.7656,2,3400.904,right,2,right,right,eat,eat,approach,pos,approach-pos,1,1,764.7999999998137
sub-057,298,0,FALSE,right,approach,pos,cake35_crop.jpg,4,30,TRUE,297,57,DON'T EAT                                    EAT,3402.1575,3384.009,3190.7656,2,3402.9226,right,2,right,right,eat,eat,approach,pos,approach-pos,1,1,765.1000000000931
sub-057,299,0,FALSE,right,approach,pos,cake39_crop.jpg,4,30,TRUE,298,57,DON'T EAT                                    EAT,3404.1758,3384.009,3190.7656,2,3404.951,right,2,right,right,eat,eat,approach,pos,approach-pos,1,1,775.2000000001863
sub-057,300,0,FALSE,right,approach,pos,cake19_crop.jpg,4,30,TRUE,299,57,DON'T EAT                                    EAT,3406.1936,3384.009,3190.7656,2,3406.7551,right,2,right,right,eat,eat,approach,pos,approach-pos,1,1,561.4999999995343
sub-057,301,3,FALSE,right,avoid,pos,meat30_crop.jpg,4,31,TRUE,300,57,DON'T EAT                                    EAT,3423.5085,3419.4885,3190.7656,1,3424.4834,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,974.8999999999069
sub-057,302,3,FALSE,right,avoid,pos,meat38_crop.jpg,4,31,TRUE,301,57,DON'T EAT                                    EAT,3425.5269,3419.4885,3190.7656,1,3426.283,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,756.1000000000931
sub-057,303,3,FALSE,right,avoid,pos,meat2_crop.jpg,4,31,TRUE,302,57,DON'T EAT                                    EAT,3427.5454,3419.4885,3190.7656,1,3428.404,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,858.6000000000931
sub-057,304,3,TRUE,right,approach,neg,insect6_crop.jpg,4,31,TRUE,303,57,DON'T EAT                                    EAT,3429.5632,3419.4885,3190.7656,2,3430.412,right,2,right,right,eat,eat,avoid,pos,avoid-pos,1,1,848.7999999998137
sub-057,305,3,TRUE,right,approach,pos,cake3_crop.jpg,4,31,TRUE,304,57,DON'T EAT                                    EAT,3431.582,3419.4885,3190.7656,2,3432.378,right,2,right,right,eat,eat,avoid,pos,avoid-pos,1,1,796
sub-057,306,3,FALSE,right,avoid,pos,meat40_crop.jpg,4,31,TRUE,305,57,DON'T EAT                                    EAT,3433.6003,3419.4885,3190.7656,1,3434.427,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,826.6999999997206
sub-057,307,3,FALSE,right,avoid,pos,meat19_crop.jpg,4,31,TRUE,306,57,DON'T EAT                                    EAT,3435.6184,3419.4885,3190.7656,1,3436.4468,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,828.4000000003725
sub-057,308,3,FALSE,right,avoid,pos,meat21_crop.jpg,4,31,TRUE,307,57,DON'T EAT                                    EAT,3437.637,3419.4885,3190.7656,1,3438.3918,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,754.7999999998137
sub-057,309,3,FALSE,right,avoid,pos,meat24_crop.jpg,4,31,TRUE,308,57,DON'T EAT                                    EAT,3439.6553,3419.4885,3190.7656,1,3440.3281,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,672.8000000002794
sub-057,310,3,FALSE,right,avoid,pos,meat20_crop.jpg,4,31,TRUE,309,57,DON'T EAT                                    EAT,3441.6733,3419.4885,3190.7656,1,3442.3972,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,723.8999999999069
sub-057,311,2,FALSE,left,avoid,pos,meat13_crop.jpg,4,32,TRUE,310,57,DON'T EAT                                    EAT,3460.3723,3456.3523,3190.7656,1,3461.87,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,1497.7000000001863
sub-057,312,2,FALSE,left,avoid,pos,meat30_crop.jpg,4,32,TRUE,311,57,DON'T EAT                                    EAT,3462.3909,3456.3523,3190.7656,1,3463.0825,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,691.6000000000931
sub-057,313,2,FALSE,left,avoid,pos,meat29_crop.jpg,4,32,TRUE,312,57,DON'T EAT                                    EAT,3464.4092,3456.3523,3190.7656,1,3464.976,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,566.7999999998137
sub-057,314,2,TRUE,left,approach,pos,cake7_crop.jpg,4,32,TRUE,313,57,DON'T EAT                                    EAT,3466.4277,3456.3523,3190.7656,2,3467.3044,right,2,right,right,eat,eat,avoid,pos,avoid-pos,1,1,876.6999999997206
sub-057,315,2,FALSE,left,avoid,pos,meat34_crop.jpg,4,32,TRUE,314,57,DON'T EAT                                    EAT,3468.4458,3456.3523,3190.7656,1,3469.4653,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,1019.5
sub-057,316,2,FALSE,left,avoid,pos,meat3_crop.jpg,4,32,TRUE,315,57,DON'T EAT                                    EAT,3470.464,3456.3523,3190.7656,1,3471.3755,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,911.5
sub-057,317,2,TRUE,left,approach,neg,insect37_crop.jpg,4,32,TRUE,316,57,DON'T EAT                                    EAT,3472.4824,3456.3523,3190.7656,2,3473.4246,right,2,right,right,eat,eat,avoid,pos,avoid-pos,1,1,942.1999999997206
sub-057,318,2,FALSE,left,avoid,pos,meat40_crop.jpg,4,32,TRUE,317,57,DON'T EAT                                    EAT,3474.501,3456.3523,3190.7656,1,3475.2246,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,723.6000000000931
sub-057,319,2,FALSE,left,avoid,pos,meat28_crop.jpg,4,32,TRUE,318,57,DON'T EAT                                    EAT,3476.5193,3456.3523,3190.7656,1,3477.2017,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,682.4000000003725
sub-057,320,2,FALSE,left,avoid,pos,meat9_crop.jpg,4,32,TRUE,319,57,DON'T EAT                                    EAT,3478.5376,3456.3523,3190.7656,1,3479.4116,right,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,874
